X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
C,1,2,1,A5,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
C,2,2,1,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,1,A3,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,L,K,K,L,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A4,K,K,K,K,K,J,R,R,R,R,R,R,X,X,X,X,X,X,0
C,1,1,2,A5,K,K,K,K,K,K,N,P,P,P,P,P,X,X,X,X,X,X,0
B,1,1,1,A3,L,J,L,K,K,L,R,R,R,R,R,Q,X,X,X,X,W,X,0
B,2,2,1,A6,L,L,L,L,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
B,2,1,1,A2,L,L,L,L,L,L,R,R,R,P,Q,Q,X,X,V,W,W,X,0
E,2,1,2,A6,L,J,L,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,1,A4,J,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,L,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,1,A4,K,K,K,K,K,K,O,Q,Q,P,P,P,X,X,X,X,X,X,0
F,2,1,1,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A5,L,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,3,1,A4,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A5,K,K,J,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,3,2,A5,K,K,K,K,K,K,Q,R,R,R,R,R,X,X,X,X,X,X,0
B,2,1,1,A2,K,K,K,K,K,K,M,M,M,M,N,N,X,X,X,V,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A4,K,K,J,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,K,K,L,Q,R,R,R,R,R,X,X,X,X,X,X,0
B,1,2,1,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,1,2,2,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,1,A5,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,1,A5,K,K,K,K,K,K,O,O,P,P,P,P,X,X,X,X,X,X,0
F,1,1,2,A6,L,J,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,2,3,2,A6,K,I,G,H,H,I,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,2,A6,L,L,J,K,K,J,R,R,R,R,R,R,X,X,X,X,X,X,0
B,2,1,1,A3,K,K,K,K,K,J,M,M,M,M,M,M,X,X,X,W,X,W,0
E,2,1,1,A5,K,K,K,K,K,L,Q,R,R,R,Q,R,X,X,X,X,X,X,0
E,2,1,2,A6,K,K,K,K,K,L,R,Q,Q,Q,R,R,X,X,X,X,X,X,0
F,2,3,2,A4,K,K,J,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,2,1,A5,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
E,1,3,2,A6,L,L,J,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
D,2,1,1,A4,K,J,K,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A2,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,1,1,A4,L,L,L,L,L,L,R,R,R,R,R,Q,X,X,X,X,X,X,1
E,1,1,2,A5,K,K,K,K,K,K,R,R,R,Q,Q,Q,X,X,X,X,X,X,0
F,1,3,1,A1,K,J,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
D,1,2,2,A4,K,K,K,K,K,K,P,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,2,1,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
E,2,3,2,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,1,A5,K,J,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
D,2,2,1,A4,K,K,K,K,K,K,O,O,P,P,P,P,X,X,X,X,X,X,0
F,2,2,2,A6,J,L,K,K,L,L,R,R,R,R,R,Q,X,X,X,X,W,X,1
F,2,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
C,2,2,2,A6,K,K,L,K,K,K,R,R,N,R,R,R,X,T,X,X,X,X,0
F,2,2,2,A6,J,K,K,K,I,J,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A5,J,K,K,K,L,L,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A6,L,L,L,L,L,L,R,R,Q,R,R,R,X,W,X,X,X,X,0
E,2,3,1,A3,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
C,1,1,2,A5,K,K,K,K,K,K,N,N,N,N,N,N,X,X,X,X,X,X,1
F,2,1,1,A4,K,L,L,L,K,L,P,R,R,R,R,R,X,X,W,X,X,X,0
F,1,3,2,A6,K,K,K,K,K,K,P,P,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A6,I,J,J,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,1
C,2,1,2,A5,L,J,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,1,A4,L,L,L,L,L,L,Q,R,P,R,R,R,X,V,X,X,X,X,0
E,2,3,1,A4,K,L,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,3,2,A5,J,J,J,J,J,J,P,P,P,P,P,P,X,X,X,X,X,X,1
D,2,1,2,A5,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,P,R,R,Q,Q,Q,X,X,W,X,X,X,0
E,1,1,1,A4,J,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,J,J,J,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
E,2,2,1,A6,K,J,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,1
E,1,3,2,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A5,K,K,K,K,K,K,O,O,P,P,P,P,X,X,X,X,X,X,0
C,2,3,2,A5,L,L,L,L,L,L,R,Q,R,R,R,R,W,X,X,X,X,X,0
E,1,2,1,A5,L,L,L,L,L,L,R,R,P,R,R,R,X,V,X,X,X,X,1
D,1,1,1,A4,K,K,J,L,L,J,Q,Q,R,R,R,R,X,X,X,X,X,X,1
E,2,2,1,A4,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
C,2,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A6,J,J,K,K,K,K,Q,Q,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A5,J,J,K,K,J,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
D,2,1,1,A1,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,1,A6,H,I,J,K,K,K,Q,Q,Q,Q,Q,R,X,X,X,X,X,X,1
F,2,2,1,A4,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
B,2,1,1,A5,L,L,L,L,L,L,R,R,R,Q,P,R,X,X,W,V,X,W,0
F,2,2,1,A5,K,K,K,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A5,K,K,K,K,K,K,Q,Q,R,R,R,R,X,X,X,X,X,X,0
E,1,2,2,A5,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,J,J,J,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
C,1,2,2,A5,K,K,K,K,K,K,N,O,O,O,O,O,X,X,X,X,X,X,0
E,1,2,2,A5,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,2,A6,K,K,K,K,K,L,Q,Q,Q,Q,Q,R,X,X,X,X,X,V,0
D,1,1,1,A4,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,1,A5,J,K,K,K,K,K,O,O,N,O,O,O,X,X,X,X,X,X,1
E,2,1,1,A5,K,J,J,J,J,J,O,O,O,O,O,N,X,X,X,X,X,X,0
E,2,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,2,A6,K,K,K,K,K,K,O,O,P,P,P,P,X,X,X,X,X,X,0
F,2,2,1,A4,K,L,L,K,K,K,Q,R,Q,Q,Q,R,X,W,X,X,X,X,0
F,2,3,1,A5,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
C,1,1,1,A5,L,L,L,L,L,L,Q,R,R,R,Q,Q,X,X,X,W,W,X,0
D,1,1,1,A5,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,3,1,A5,L,K,K,K,K,L,O,O,O,O,R,R,X,X,X,X,X,X,0
E,2,2,2,A4,L,L,L,L,L,L,R,Q,R,R,R,R,W,X,X,X,X,X,0
E,1,1,2,A5,J,J,J,J,J,J,P,P,P,P,P,P,X,X,X,X,X,X,1
E,1,2,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,1
E,2,1,2,A6,J,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,1
E,2,2,1,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A6,J,I,J,J,J,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,2,1,1,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A6,L,L,L,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,2,A1,J,J,J,J,J,J,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A6,K,K,K,K,L,L,O,Q,R,R,R,R,X,X,X,X,X,W,0
F,1,2,1,A5,J,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,3,2,A6,J,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,3,1,A6,K,K,K,K,K,K,Q,R,R,R,R,R,X,X,X,X,X,W,0
F,1,1,2,A4,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A6,J,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,2,1,2,A6,J,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
D,1,2,1,A2,K,K,J,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
F,2,1,2,A5,K,K,K,K,K,K,Q,Q,Q,R,Q,R,X,X,X,X,X,X,0
C,1,2,1,A4,G,G,H,H,I,J,M,M,M,M,M,M,X,X,X,X,X,W,1
F,1,1,2,A5,K,J,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A2,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,1,A5,K,K,K,K,J,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
D,2,2,1,A4,K,K,K,K,K,K,N,N,O,O,O,O,X,X,X,X,X,X,0
D,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,2,2,1,A6,J,J,J,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
D,1,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,3,A2,L,L,L,L,L,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A5,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,2,1,A5,K,K,K,K,J,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,2,1,A4,K,K,J,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A5,K,K,K,J,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,2,2,2,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
B,2,1,2,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A6,K,J,J,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A5,K,K,K,K,K,K,Q,R,R,R,R,R,X,X,X,X,X,X,0
C,1,1,1,A3,K,K,K,K,K,K,N,N,N,N,N,O,X,X,X,X,X,X,0
E,1,1,2,A5,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,1,2,2,A6,J,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,1
E,2,1,2,A6,K,K,K,L,L,L,R,R,Q,R,R,R,X,X,X,X,X,X,0
D,1,2,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,1,A5,K,J,J,J,K,K,Q,Q,Q,Q,R,R,X,X,X,X,X,X,1
F,1,1,2,A6,K,K,K,K,K,K,Q,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,I,J,J,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
D,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,P,P,P,P,P,Q,X,X,X,X,X,W,0
F,2,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,2,1,A4,J,J,J,K,K,K,N,N,N,O,O,O,X,X,X,X,X,X,1
F,1,2,2,A6,J,J,J,J,J,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,2,A6,K,K,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,1,A4,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,W,1
F,2,3,1,A4,K,J,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,1
F,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,Q,R,R,R,R,R,X,X,X,X,X,X,0
D,1,2,1,A6,L,L,K,K,K,K,R,P,Q,Q,Q,Q,V,X,X,X,X,X,0
D,2,1,1,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,2,A2,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,W,0
F,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A4,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A5,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,2,2,1,A3,L,L,L,L,L,L,P,P,Q,Q,Q,R,X,X,X,X,X,W,0
F,1,2,2,A6,L,L,J,K,L,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,1,3,1,A2,L,I,J,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,2,2,A4,L,J,J,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
F,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,W,0
D,1,2,2,A6,K,K,K,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,1,A2,I,J,J,J,J,J,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,2,2,A4,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,1
E,1,2,1,A4,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,1,A6,K,K,L,L,L,L,P,R,R,R,R,R,X,X,X,X,X,X,0
D,2,2,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
D,2,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,1,A4,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,1,A4,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,2,1,A3,K,K,J,K,K,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,1,A1,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,2,A5,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
E,2,2,1,A6,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A5,K,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,0
E,2,2,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,2,A5,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
E,1,2,1,A4,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
D,2,1,2,A6,L,K,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,1,2,2,A5,K,K,K,K,K,K,O,O,O,O,O,O,X,X,X,X,X,X,0
E,2,1,2,A5,K,K,K,K,K,K,O,O,O,P,P,P,X,X,X,X,X,X,0
F,2,3,1,A3,K,K,J,K,K,I,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,1,2,A6,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,2,2,A6,K,K,K,K,L,L,Q,Q,R,R,R,R,X,X,X,X,X,X,0
B,2,1,1,A3,K,L,L,K,K,J,R,R,R,R,Q,Q,X,X,X,X,X,X,0
D,1,1,1,A4,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,1,2,1,A5,J,J,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,1
A,1,1,2,A4,K,K,K,K,J,K,O,P,P,P,P,P,X,X,X,X,X,X,0
C,2,3,1,A3,L,L,L,L,L,L,Q,R,Q,R,R,R,X,W,X,X,X,X,0
F,1,3,2,A6,J,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,2,3,1,A5,K,J,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,2,1,A4,J,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,2,2,1,A5,K,K,L,L,L,L,P,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
D,1,2,1,A4,K,K,K,J,K,K,N,N,N,N,O,P,X,X,X,X,X,X,0
F,2,1,2,A6,L,L,L,L,L,J,R,R,R,R,R,R,X,X,X,X,X,X,0
D,1,3,2,A6,K,J,J,J,J,J,N,N,N,N,N,N,X,X,X,X,X,X,0
F,2,2,1,A6,J,J,K,K,K,K,R,R,Q,Q,Q,Q,X,X,X,X,X,X,0
E,2,1,2,A6,L,L,K,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,J,K,K,J,J,K,R,R,Q,Q,Q,Q,X,X,X,X,X,X,1
F,1,2,1,A2,H,I,J,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
E,2,1,1,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,K,L,L,J,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,3,2,A3,K,K,K,K,K,K,Q,R,Q,Q,Q,Q,X,X,X,X,X,X,0
F,1,1,2,A5,K,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,1
F,2,2,2,A6,K,K,K,K,J,K,R,R,R,Q,Q,Q,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,0
F,1,2,2,A5,K,L,J,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,2,A6,K,K,K,J,J,J,R,Q,Q,Q,Q,Q,W,X,X,X,X,X,0
F,1,1,2,A5,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
E,2,1,2,A6,L,L,L,L,L,L,R,R,Q,R,R,R,X,W,X,X,X,X,0
B,2,1,1,A5,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,2,A6,K,K,J,K,K,J,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,1,A4,J,J,J,K,K,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,1,2,A6,L,L,L,L,L,L,O,P,P,R,R,O,X,X,X,X,U,X,0
B,2,1,1,A5,L,L,L,K,K,L,Q,P,N,N,Q,R,V,T,X,X,X,V,0
F,1,1,2,A6,L,L,K,K,K,K,R,Q,Q,Q,R,R,W,X,X,X,X,X,0
E,1,1,2,A6,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
F,2,2,2,A5,K,L,L,L,L,K,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,1,1,A2,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,1,2,A6,K,J,J,K,K,J,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,1
E,2,1,2,A5,K,K,K,K,K,K,R,R,R,Q,Q,R,X,X,X,X,X,X,0
B,2,1,2,A4,L,L,L,L,K,L,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,1,A3,L,L,L,K,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
F,1,1,2,A5,I,J,J,J,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
E,2,2,3,A6,K,L,L,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
E,1,3,2,A6,K,K,K,K,K,K,O,O,O,O,O,P,X,X,X,X,X,W,0
F,1,3,2,A3,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
C,2,1,2,A6,K,K,K,K,K,K,Q,P,O,P,P,P,V,X,X,X,X,X,0
E,2,1,2,A6,L,L,L,L,L,L,R,R,R,R,Q,R,X,X,X,W,X,X,0
D,1,2,2,A6,K,K,K,K,K,K,N,O,O,O,O,O,X,X,X,X,X,X,0
E,2,1,2,A4,K,K,K,K,K,K,P,P,P,P,P,P,X,X,X,X,X,X,0
C,1,1,1,A4,L,J,L,L,K,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,2,1,A2,J,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
D,2,2,1,A5,K,K,K,K,K,K,O,O,P,Q,Q,Q,X,X,X,X,X,X,0
F,1,3,1,A2,K,J,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,1,A3,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
D,1,1,1,A2,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,1,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
B,1,2,2,A6,K,K,K,K,K,K,M,M,N,M,N,N,X,X,T,X,X,X,0
F,1,2,2,A6,K,K,K,K,K,K,P,P,P,Q,Q,Q,X,X,X,X,X,X,0
F,2,2,1,A5,K,J,J,J,J,I,R,R,R,R,R,R,X,X,X,X,X,X,0
F,2,2,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,P,P,X,X,X,X,X,X,0
F,2,2,1,A6,L,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,1
F,2,2,2,A5,K,K,K,K,K,K,R,R,R,R,R,R,X,X,X,X,X,X,0
F,1,3,2,A3,K,K,K,K,K,K,Q,Q,Q,R,R,R,X,X,X,X,X,X,0
C,2,1,1,A4,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
C,2,1,1,A3,K,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
D,2,1,2,A6,K,K,K,L,K,K,P,P,R,Q,Q,Q,X,X,W,X,X,X,0
D,2,2,1,A4,L,L,L,K,K,K,R,R,Q,P,P,O,X,W,W,W,W,X,0
F,2,2,1,A6,K,K,K,K,K,K,P,P,Q,Q,Q,Q,X,X,X,X,X,X,0
E,2,2,1,A6,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,1
D,2,1,2,A6,K,K,K,K,L,K,R,R,R,R,P,P,X,X,X,V,X,X,0
E,1,3,1,A1,K,K,K,K,K,K,O,O,O,O,P,P,X,X,X,X,X,X,0
E,1,2,2,A6,K,K,K,K,K,K,N,N,O,O,O,O,X,X,X,X,X,X,0
F,2,3,1,A4,L,K,K,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,2,1,A4,K,K,K,K,K,K,P,P,Q,Q,Q,Q,X,X,X,X,X,X,0
B,1,1,2,A5,L,L,L,K,L,L,P,R,R,R,R,P,X,X,X,X,V,U,0
E,2,1,2,A5,L,L,L,L,L,L,R,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,1,A3,K,K,K,K,K,K,O,P,P,P,P,O,X,X,X,X,X,X,0
E,2,1,1,A4,K,K,K,K,K,K,R,R,R,R,R,Q,X,X,X,X,X,X,0
F,1,2,2,A3,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
D,2,2,1,A5,K,K,K,L,L,L,Q,R,R,R,R,R,X,X,X,X,X,X,0
E,2,1,2,A6,K,K,K,K,K,K,Q,Q,Q,Q,Q,Q,X,X,X,X,X,X,0
